clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Chair_fall,70,,Lying,,0.802,0.0,181.7949
Chair_fall,71,,Lying,,0.87,0.0,201.6576
Chair_fall,72,,Lying,,0.914,0.0,199.9615
Chair_fall,73,,Lying,,0.98,0.0,213.4174
Chair_fall,74,,Lying,,0.976,0.0,198.3069
Chair_fall,75,,Lying,,0.935,0.0,203.0508
Chair_fall,76,,Lying,,0.865,0.0,176.8252
Chair_fall,77,,Lying,,0.777,0.0,182.7929
Chair_fall,78,Lying,Lying,True,0.776,0.0,172.2321
Chair_fall,79,Lying,Lying,True,0.676,0.0,190.7303
Chair_fall,80,Lying,Lying,True,0.711,0.0,186.5533
Chair_fall,81,Lying,Lying,True,0.862,0.0,176.6687
Chair_fall,82,Lying,Lying,True,0.858,0.0,174.4747
Chair_fall,83,Lying,Lying,True,0.952,0.0,192.9188
Chair_fall,84,Lying,Lying,True,0.888,0.0,193.1348
Chair_fall,85,Lying,Lying,True,0.93,0.0,177.9135
Chair_fall,86,Lying,Lying,True,0.901,0.0,170.7716
Chair_fall,87,Lying,Lying,True,0.972,0.0,180.8177
Chair_fall,88,Lying,Lying,True,0.964,0.0,169.4149
Chair_fall,89,Lying,Lying,True,0.944,0.0,185.7758
Chair_fall,90,Lying,Lying,True,0.957,0.0,185.5357
Chair_fall,91,Lying,Lying,True,0.98,0.0,185.6284
Chair_fall,92,Lying,Lying,True,0.972,0.0,189.3681
Chair_fall,93,Lying,Lying,True,0.992,0.0,182.2852
Chair_fall,94,Lying,Lying,True,0.995,0.0,206.4168
Chair_fall,95,Lying,Lying,True,0.99,0.0,170.269
Chair_fall,96,Lying,Lying,True,0.994,0.0,177.2191
Chair_fall,97,Lying,Lying,True,0.994,0.0,183.7929
Chair_fall,98,Lying,Lying,True,0.992,0.0,178.0131
Chair_fall,99,Lying,Lying,True,0.991,0.0,186.707
Chair_fall,100,Lying,Lying,True,0.982,0.0,193.0255
Chair_fall,101,Lying,Lying,True,0.985,0.0,190.32
Chair_fall,102,Lying,Lying,True,0.979,0.0,186.7249
Chair_fall,103,Lying,Lying,True,0.978,0.0,175.6081
Chair_fall,104,Lying,Lying,True,0.975,0.0,202.8985
Chair_fall,105,Lying,Lying,True,0.958,0.0,174.731
Chair_fall,106,Lying,Lying,True,0.948,0.0,186.8517
Chair_fall,107,Lying,Lying,True,0.945,0.0,183.1604
Chair_fall,108,Lying,Lying,True,0.945,0.0,389.9298
Chair_fall,109,Lying,Lying,True,0.914,0.0,182.76
Chair_fall,110,Lying,Lying,True,0.828,0.0,185.3932
Chair_fall,111,Lying,Lying,True,0.808,0.0,169.5949
Chair_fall,112,Lying,Lying,True,0.742,0.0,219.7935
Chair_fall,113,Lying,Lying,True,0.663,0.0,161.8005
Chair_fall,114,Lying,Lying,True,0.482,0.0,155.5707
Chair_fall,115,Lying,Lying,True,0.439,0.0,163.1662
Chair_fall,116,Lying,Lying,True,0.417,0.0,180.9268
Chair_fall,117,Lying,Unknown,False,0.378,0.0,198.7157
Chair_fall,118,Lying,Unknown,False,0.408,0.0,170.398
Chair_fall,119,Lying,Unknown,False,0.437,0.0,170.4407
Chair_fall,120,Lying,Unknown,False,0.47,0.0,177.1088
Chair_fall,121,Lying,Unknown,False,0.526,0.0,205.9048
Chair_fall,122,Lying,Unknown,False,0.553,0.0,176.7231
Chair_fall,123,Lying,Unknown,False,0.582,0.0,183.883
Chair_fall,124,Lying,Unknown,False,0.592,0.0,203.6175
Chair_fall,125,Lying,Unknown,False,0.599,0.0,175.2376
Chair_fall,126,Lying,Unknown,False,0.615,0.0,184.7543
Chair_fall,127,Lying,Unknown,False,0.629,0.0,161.7061
Chair_fall,128,Lying,Unknown,False,0.603,0.0,149.2251
Chair_fall,129,Lying,Unknown,False,0.59,0.0,160.4572
Chair_fall,130,Lying,Unknown,False,0.58,0.0,150.4546
Chair_fall,131,Lying,Unknown,False,0.57,0.0,147.0414
Chair_fall,132,Lying,Unknown,False,0.558,0.0,151.5132
Chair_fall,133,Lying,Unknown,False,0.539,0.0,159.7073
Chair_fall,134,Lying,Unknown,False,0.511,0.0,149.2839
Chair_fall,135,Lying,Unknown,False,0.477,0.0,150.1676
Chair_fall,136,Lying,Unknown,False,0.444,0.0,148.4885
Chair_fall,137,Lying,Unknown,False,0.417,0.0,139.1902
Chair_fall,138,Lying,Unknown,False,0.396,0.0,138.4893
Chair_fall,139,Lying,Unknown,False,0.374,0.0,171.8567
Chair_fall,140,Lying,Unknown,False,0.369,0.0,166.3197
Chair_fall,141,Lying,Unknown,False,0.367,0.0,170.8305
Chair_fall,142,Lying,Unknown,False,0.366,0.0,167.6174
Chair_fall,143,Lying,Unknown,False,0.369,0.0,171.1048
Chair_fall,144,Lying,Unknown,False,0.379,0.0,145.7545
Chair_fall,145,Lying,Unknown,False,0.39,0.0,138.2739
Chair_fall,146,Lying,Unknown,False,0.398,0.0,163.7318
Chair_fall,147,Lying,Unknown,False,0.402,0.0,151.9016
Chair_fall,148,Lying,Unknown,False,0.423,0.0,153.7851
Chair_fall,149,Lying,Unknown,False,0.446,0.0,189.9552
Chair_fall,150,Lying,Unknown,False,0.457,0.0,148.2936
Chair_fall,151,Lying,Unknown,False,0.465,0.0,157.5838
Chair_fall,152,Lying,Unknown,False,0.474,0.0,162.2428
Chair_fall,153,Lying,Unknown,False,0.476,0.0,150.4494
Chair_fall,154,Lying,Unknown,False,0.474,0.0,159.6064
Chair_fall,155,Lying,Unknown,False,0.472,0.0,142.9291
Chair_fall,156,Lying,Unknown,False,0.465,0.0,163.9047
Chair_fall,157,Lying,Unknown,False,0.447,0.0,176.1276
Chair_fall,158,Lying,Unknown,False,0.423,0.0,180.2189
Chair_fall,159,Lying,Unknown,False,0.4,0.0,261.1312
Chair_fall,160,Lying,Unknown,False,0.366,0.0,174.0673
Chair_fall,161,Lying,Unknown,False,0.327,0.0,193.9369
Chair_fall,162,Lying,Lying,True,0.384,0.0,148.9696
Chair_fall,163,Lying,Lying,True,0.476,0.0,178.6099
Chair_fall,164,Lying,Lying,True,0.569,0.0,190.8604
Chair_fall,165,Lying,Lying,True,0.667,0.0,179.9424
Chair_fall,166,Lying,Lying,True,0.738,0.0,168.283
Chair_fall,167,Lying,Lying,True,0.808,0.0,177.8101
Chair_fall,168,Lying,Lying,True,0.845,0.0,168.3703
Chair_fall,169,Lying,Lying,True,0.88,0.0,294.58
Chair_fall,170,Lying,Lying,True,0.905,0.0,236.572
Chair_fall,171,Lying,Lying,True,0.926,0.0,179.0894
Chair_fall,172,Lying,Lying,True,0.95,0.0,167.8118
Chair_fall,173,Lying,Lying,True,0.955,0.0,174.8162
Chair_fall,174,Lying,Lying,True,0.968,0.0,254.8348
Chair_fall,175,Lying,Lying,True,0.974,0.0,191.4928
Chair_fall,176,Lying,Lying,True,0.981,0.0,176.5307
Chair_fall,177,Lying,Lying,True,0.985,0.0,170.2963
Chair_fall,178,Lying,Lying,True,0.988,0.0,181.507
Chair_fall,179,Lying,Lying,True,0.991,0.0,165.996
Chair_fall,180,Lying,Lying,True,0.993,0.0,160.2424
Chair_fall,181,Lying,Lying,True,0.995,0.0,165.2788
Chair_fall,182,Lying,Lying,True,0.996,0.0,154.1263
Chair_fall,183,Lying,Lying,True,0.997,0.0,148.4996
Chair_fall,184,Lying,Lying,True,0.998,0.0,165.314
Chair_fall,185,Lying,Lying,True,0.998,0.0,199.025
Chair_fall,186,Lying,Lying,True,0.999,0.0,193.9862
Chair_fall,187,Lying,Lying,True,0.999,0.0,179.119
Chair_fall,188,Lying,Lying,True,0.999,0.0,158.9282
Chair_fall,189,Lying,Lying,True,0.998,0.0,152.4329
Chair_fall,190,Lying,Lying,True,0.996,0.0,162.2331
Chair_fall,191,Lying,Lying,True,0.997,0.0,154.4994
Chair_fall,192,Lying,Lying,True,0.995,0.0,155.7535
Chair_fall,193,Lying,Lying,True,0.996,0.0,160.0523
Chair_fall,194,Lying,Lying,True,0.995,0.0,149.3789
Chair_fall,195,Lying,Lying,True,0.994,0.0,139.6996
Chair_fall,196,Lying,Lying,True,0.993,0.0,158.8881
Chair_fall,197,Lying,Lying,True,0.993,0.0,173.5951
Chair_fall,198,Lying,Lying,True,0.992,0.0,148.3582
Chair_fall,199,Lying,Lying,True,0.989,0.0,155.4609
Chair_fall,200,Lying,Lying,True,0.986,0.0,184.8847
Chair_fall,201,Lying,Lying,True,0.984,0.0,192.5651
Chair_fall,202,Lying,Lying,True,0.961,0.0,157.8481
Chair_fall,203,Lying,Lying,True,0.946,0.0,140.0969
Chair_fall,204,Lying,Lying,True,0.916,0.0,164.3929
Chair_fall,205,Lying,Lying,True,0.903,0.0,181.2738
Chair_fall,206,Lying,Lying,True,0.831,0.0,151.8177
Chair_fall,207,Lying,Lying,True,0.769,0.0,196.0151
Chair_fall,208,Lying,Lying,True,0.658,0.0,167.6554
Chair_fall,209,Lying,Lying,True,0.586,0.0,149.0053
Chair_fall,210,Lying,Unknown,False,0.486,0.0,142.7384
Chair_fall,211,Lying,Unknown,False,0.553,0.0,165.4946
Chair_fall,212,Lying,Unknown,False,0.637,0.0,146.9298
Chair_fall,213,Lying,Unknown,False,0.676,0.0,206.7713
Chair_fall,214,Lying,Unknown,False,0.705,0.0,260.4072
Chair_fall,215,Lying,Unknown,False,0.732,0.0,237.7062
Chair_fall,216,Lying,Unknown,False,0.744,0.0,167.9798
Chair_fall,217,Lying,Unknown,False,0.733,0.0,143.7987
Chair_fall,218,Lying,Unknown,False,0.741,0.0,159.0715
Chair_fall,219,Lying,Unknown,False,0.711,0.0,196.0252
Chair_fall,220,Lying,Unknown,False,0.693,0.0,161.8363
Chair_fall,221,Lying,Unknown,False,0.678,0.0,156.4469
Chair_fall,222,Lying,Unknown,False,0.681,0.0,165.9444
Chair_fall,223,Lying,Unknown,False,0.659,0.0,145.4527
Chair_fall,224,Lying,Unknown,False,0.613,0.0,141.784
Chair_fall,225,Lying,Unknown,False,0.608,0.0,175.5454
Chair_fall,226,Lying,Unknown,False,0.592,0.0,170.1272
Chair_fall,227,Lying,Unknown,False,0.566,0.0,137.0004
Chair_fall,228,Lying,Unknown,False,0.537,0.0,144.8306
Chair_fall,229,Lying,Unknown,False,0.518,0.0,146.4015
Chair_fall,230,Lying,Unknown,False,0.486,0.0,134.966
Chair_fall,231,Lying,Unknown,False,0.459,0.0,127.116
Chair_fall,232,Lying,Sitting,False,0.471,0.0,146.5017
Chair_fall,233,Lying,Sitting,False,0.483,0.0,143.7444
Chair_fall,234,Lying,Sitting,False,0.507,0.0,157.7688
Chair_fall,235,Lying,Sitting,False,0.54,0.0,148.6331
Chair_fall,236,Lying,Sitting,False,0.57,0.0,176.1374
Chair_fall,237,Lying,Sitting,False,0.566,0.0,188.6285
Chair_fall,238,Lying,Sitting,False,0.584,0.0,224.0596
Chair_fall,239,Lying,Sitting,False,0.57,0.0,218.6727
Chair_fall,240,Lying,Sitting,False,0.577,0.0,410.9891
Chair_fall,241,Lying,Sitting,False,0.577,0.0,268.9579
Chair_fall,242,Lying,Sitting,False,0.586,0.0,266.813
Chair_fall,243,Lying,Sitting,False,0.591,0.0,189.2333
Chair_fall,244,Lying,Sitting,False,0.566,0.0,183.5308
Chair_fall,245,Lying,Sitting,False,0.568,0.0,201.1173
Chair_fall,246,Lying,Sitting,False,0.581,0.0,172.2914
Chair_fall,247,Lying,Sitting,False,0.586,0.0,158.8819
Chair_fall,248,Lying,Sitting,False,0.582,0.0,175.674
Chair_fall,249,Lying,Sitting,False,0.6,0.0,178.9527
Chair_fall,250,Lying,Sitting,False,0.616,0.0,154.1617
Fall_and_lie,31,Standing,Sitting,False,0.477,0.0,190.4712
Fall_and_lie,32,Standing,Sitting,False,0.549,0.0,183.435
Fall_and_lie,33,Standing,Sitting,False,0.524,0.0,219.7659
Fall_and_lie,34,Standing,Sitting,False,0.562,0.0,206.3904
Fall_and_lie,35,Standing,Sitting,False,0.613,0.0,203.5979
Fall_and_lie,36,Standing,Sitting,False,0.599,0.0,202.7162
Fall_and_lie,37,Standing,Sitting,False,0.584,0.0,181.1081
Fall_and_lie,38,Standing,Sitting,False,0.615,0.0,164.4622
Fall_and_lie,39,Standing,Sitting,False,0.631,0.0,192.3267
Fall_and_lie,40,Standing,Sitting,False,0.639,0.0,198.4516
Fall_and_lie,41,Standing,Sitting,False,0.64,0.0,201.7733
Fall_and_lie,42,,Sitting,,0.635,0.0,196.5977
Fall_and_lie,43,,Sitting,,0.631,0.0,182.499
Fall_and_lie,44,,Sitting,,0.615,0.0,184.1069
Fall_and_lie,45,,Sitting,,0.595,0.0,186.9981
Fall_and_lie,46,,Sitting,,0.57,0.0,197.1089
Fall_and_lie,47,,Sitting,,0.532,0.0,193.624
Fall_and_lie,48,,Sitting,,0.492,0.0,236.8861
Fall_and_lie,49,,Sitting,,0.446,0.0,261.5
Fall_and_lie,50,,Unknown,,0.448,0.0,244.3187
Fall_and_lie,51,,Unknown,,0.501,0.0,212.8562
Fall_and_lie,52,,Unknown,,0.537,0.0,215.0787
Fall_and_lie,53,,Unknown,,0.585,0.0,256.9898
Fall_and_lie,54,,Unknown,,0.611,0.0,227.9775
Fall_and_lie,55,,Unknown,,0.676,0.0,251.6885
Fall_and_lie,56,,Unknown,,0.617,0.0,204.8962
Fall_and_lie,57,,Lying,,0.522,0.0,216.7
Fall_and_lie,58,,Lying,,0.746,0.0,208.8146
Fall_and_lie,59,,Lying,,0.844,0.0,225.9199
Fall_and_lie,60,,Lying,,0.886,1.0,251.391
Fall_and_lie,61,,Lying,,0.921,0.0,226.7485
Fall_and_lie,62,,Lying,,0.947,0.0,230.1103
Fall_and_lie,63,,Lying,,0.966,0.0,247.0197
Fall_and_lie,64,,Lying,,0.976,0.0,270.0648
Fall_and_lie,65,,Lying,,0.982,0.0,322.0554
Fall_and_lie,66,,Lying,,0.985,0.0,239.6785
Fall_and_lie,67,,Lying,,0.989,0.0,259.1924
Fall_and_lie,68,,Lying,,0.991,0.0,248.1821
Fall_and_lie,69,,Lying,,0.993,0.0,228.9715
Fall_and_lie,70,,Lying,,0.994,0.0,240.6838
Fall_and_lie,71,,Lying,,0.995,0.0,231.7897
Fall_and_lie,72,,Lying,,0.996,0.0,267.2889
Fall_and_lie,73,,Lying,,0.997,0.0,396.8453
Fall_and_lie,74,,Lying,,0.997,0.0,687.8462
Fall_and_lie,75,,Lying,,0.998,0.0,532.9227
Fall_and_lie,76,,Lying,,0.998,0.0,343.2275
Fall_and_lie,77,,Lying,,0.998,0.0,402.3392
Fall_and_lie,78,Lying,Lying,True,0.998,0.0,379.1778
Fall_and_lie,79,Lying,Lying,True,0.998,0.0,244.3964
Fall_and_lie,80,Lying,Lying,True,0.999,0.0,245.8479
Fall_and_lie,81,Lying,Lying,True,0.999,0.0,365.5268
Fall_and_lie,82,Lying,Lying,True,0.999,0.0,289.9992
Fall_and_lie,83,Lying,Lying,True,0.999,0.0,268.2533
Fall_and_lie,84,Lying,Lying,True,0.999,0.0,321.6597
Fall_and_lie,85,Lying,Lying,True,0.999,0.0,303.807
Fall_and_lie,86,Lying,Lying,True,0.997,0.0,314.5695
Fall_and_lie,87,Lying,Lying,True,0.996,0.0,369.9629
Fall_and_lie,88,Lying,Lying,True,0.99,1.0,385.5102
Fall_and_lie,89,Lying,Lying,True,0.981,0.0,294.1071
Fall_and_lie,90,Lying,Lying,True,0.986,0.0,287.1413
Fall_and_lie,91,Lying,Lying,True,0.989,0.0,302.1399
Fall_and_lie,92,Lying,Lying,True,0.992,0.0,329.4946
Fall_and_lie,93,Lying,Lying,True,0.994,0.0,251.7074
Fall_and_lie,94,Lying,Lying,True,0.995,0.0,260.6031
Fall_and_lie,95,Lying,Lying,True,0.996,0.0,270.8874
Fall_and_lie,96,Lying,Lying,True,0.997,0.0,333.4111
Fall_and_lie,97,Lying,Lying,True,0.997,0.0,209.7002
Fall_and_lie,98,Lying,Lying,True,0.998,0.0,183.5976
Fall_and_lie,99,Lying,Lying,True,0.998,1.0,211.1131
Fall_and_lie,100,Lying,Lying,True,0.998,1.0,192.6001
Fall_and_lie,101,Lying,Lying,True,0.998,1.0,215.1965
Fall_and_lie,102,Lying,Lying,True,0.998,1.0,179.9861
Fall_and_lie,103,Lying,Lying,True,0.999,1.0,221.6679
Fall_and_lie,104,Lying,Lying,True,0.999,1.0,212.8487
Fall_and_lie,105,Lying,Lying,True,0.999,1.0,186.2373
Fall_and_lie,106,Lying,Lying,True,0.999,1.0,209.6072
Fall_and_lie,107,Lying,Lying,True,0.999,1.0,193.5249
Fall_and_lie,108,Lying,Lying,True,0.999,1.0,186.6002
Fall_and_lie,109,Lying,Lying,True,0.999,1.0,177.3517
Fall_and_lie,110,Lying,Lying,True,1.0,1.0,181.0752
Fall_and_lie,111,Lying,Lying,True,0.999,1.0,174.8
Fall_and_lie,112,Lying,Lying,True,0.999,1.0,163.0352
Fall_and_lie,113,Lying,Lying,True,0.999,1.0,180.0946
Fall_and_lie,114,Lying,Lying,True,0.998,1.0,183.2483
Fall_and_lie,115,Lying,Lying,True,0.999,1.0,195.6465
Fall_and_lie,116,Lying,Lying,True,0.998,1.0,173.4516
Fall_and_lie,117,Lying,Lying,True,0.997,1.0,173.3492
Fall_and_lie,118,Lying,Lying,True,0.998,1.0,165.4029
Fall_and_lie,119,Lying,Lying,True,0.997,1.0,221.3659
Fall_and_lie,120,Lying,Lying,True,0.995,1.0,192.8784
Fall_and_lie,121,Lying,Lying,True,0.995,1.0,196.7755
Fall_and_lie,122,Lying,Lying,True,0.992,1.0,176.0719
Fall_and_lie,123,Lying,Lying,True,0.987,1.0,162.2177
Fall_and_lie,124,Lying,Lying,True,0.978,1.0,148.2736
Fall_and_lie,125,Lying,Lying,True,0.974,1.0,167.9927
Fall_and_lie,126,Lying,Lying,True,0.944,1.0,385.2443
Fall_and_lie,127,Lying,Lying,True,0.824,1.0,398.0182
Fall_and_lie,128,Lying,Lying,True,0.689,1.0,301.5265
Fall_and_lie,129,Lying,Lying,True,0.689,1.0,268.0788
Fall_and_lie,130,Lying,Lying,True,0.689,1.0,217.2867
Fall_and_lie,131,Lying,Lying,True,0.689,1.0,272.5806
Fall_and_lie,132,Lying,Lying,True,0.689,1.0,232.1191
Fall_and_lie,133,Lying,Lying,True,0.689,1.0,230.1626
Fall_and_lie,134,Lying,Lying,True,0.689,1.0,191.8745
Fall_and_lie,135,Lying,Lying,True,0.689,1.0,209.871
Fall_and_lie,136,Lying,Lying,True,0.689,1.0,243.9087
Fall_and_lie,137,Lying,Lying,True,0.689,1.0,161.1838
Fall_and_lie,138,Lying,Lying,True,0.689,1.0,182.8619
Fall_and_lie,139,Lying,Lying,True,0.682,0.0,195.8708
Fall_and_lie,140,Lying,Lying,True,0.663,0.0,155.7458
Fall_and_lie,141,Lying,Lying,True,0.652,0.0,198.0882
Fall_and_lie,142,Lying,Lying,True,0.635,0.0,155.5401
Fall_and_lie,143,Lying,Lying,True,0.637,0.0,162.8324
Fall_and_lie,144,Lying,Lying,True,0.627,0.0,176.3572
Fall_and_lie,145,Lying,Lying,True,0.621,0.0,195.9679
Fall_and_lie,146,Lying,Lying,True,0.599,0.0,589.7456
Fall_and_lie,147,Lying,Lying,True,0.586,0.0,218.4975
Fall_and_lie,148,Lying,Lying,True,0.564,0.0,187.7489
Fall_and_lie,149,Lying,Lying,True,0.577,0.0,154.2144
Fall_and_lie,150,Lying,Lying,True,0.566,0.0,157.599
Fall_and_lie,151,Lying,Lying,True,0.57,0.0,194.1218
Fall_and_lie,152,Lying,Lying,True,0.568,0.0,174.623
Fall_and_lie,153,Lying,Lying,True,0.581,0.0,155.3364
Fall_and_lie,154,Lying,Lying,True,0.6,0.0,178.7613
Fall_and_lie,155,Lying,Lying,True,0.601,0.0,178.5001
Fall_and_lie,156,Lying,Lying,True,0.595,0.0,166.9853
Fall_and_lie,157,Lying,Lying,True,0.579,0.0,156.8279
Fall_and_lie,158,Lying,Lying,True,0.576,0.0,156.3947
Fall_and_lie,159,Lying,Lying,True,0.552,0.0,158.7987
Fall_and_lie,160,Lying,Lying,True,0.512,0.0,155.9685
Fall_and_lie,161,Lying,Lying,True,0.465,0.0,175.7337
Fall_and_lie,162,Lying,Lying,True,0.415,0.0,173.1661
Fall_and_lie,163,Lying,Lying,True,0.516,0.0,164.6745
