clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Backward_fall,71,Lying,Unknown,False,0.395,0.0,60.645
Backward_fall,72,Lying,Unknown,False,0.389,0.0,60.5093
Backward_fall,73,Lying,Unknown,False,0.386,0.0,59.1781
Backward_fall,74,Lying,Unknown,False,0.385,0.0,59.7232
Backward_fall,75,Lying,Unknown,False,0.385,0.0,65.1454
Backward_fall,76,Lying,Unknown,False,0.385,0.0,75.8129
Backward_fall,77,Lying,Unknown,False,0.389,0.0,86.4867
Backward_fall,78,Lying,Unknown,False,0.393,0.0,72.9343
Backward_fall,79,Lying,Unknown,False,0.394,0.0,68.2635
Backward_fall,80,Lying,Unknown,False,0.399,0.0,77.621
Backward_fall,81,Lying,Unknown,False,0.402,0.0,73.1301
Backward_fall,82,Lying,Unknown,False,0.406,0.0,85.991
Backward_fall,83,Lying,Unknown,False,0.411,0.0,84.9192
Backward_fall,84,Lying,Unknown,False,0.414,0.0,77.3452
Backward_fall,85,Lying,Unknown,False,0.414,0.0,71.9505
Backward_fall,86,Lying,Unknown,False,0.408,0.0,68.9965
Backward_fall,87,Lying,Unknown,False,0.401,0.0,69.5597
Backward_fall,88,Lying,Unknown,False,0.396,0.0,71.1354
Backward_fall,89,Lying,Unknown,False,0.392,0.0,69.9527
Backward_fall,90,Lying,Unknown,False,0.388,0.0,78.0415
Backward_fall,91,Lying,Unknown,False,0.383,0.0,123.5547
Backward_fall,92,Lying,Unknown,False,0.398,0.0,89.3991
Backward_fall,93,Lying,Unknown,False,0.409,0.0,69.9583
Backward_fall,94,Lying,Unknown,False,0.4,0.0,70.9446
Backward_fall,95,Lying,Unknown,False,0.407,0.0,81.2146
Backward_fall,96,Lying,Unknown,False,0.406,0.0,72.4237
Backward_fall,97,Lying,Unknown,False,0.402,0.0,84.2088
Backward_fall,98,Lying,Unknown,False,0.408,0.0,87.1126
Backward_fall,99,Lying,Unknown,False,0.405,0.0,72.8513
Backward_fall,100,Lying,Unknown,False,0.383,1.0,65.6579
Backward_fall,101,Lying,Lying,True,0.365,0.0,67.8022
Backward_fall,102,Lying,Unknown,False,0.337,0.0,76.9551
Backward_fall,103,Lying,Lying,True,0.375,0.0,78.1034
Backward_fall,104,Lying,Lying,True,0.362,0.0,79.0159
Backward_fall,105,Lying,Lying,True,0.344,1.0,71.9455
Backward_fall,106,Lying,Standing,False,0.347,1.0,95.2097
Backward_fall,107,Lying,Standing,False,0.422,0.0,75.7951
Backward_fall,108,Lying,Standing,False,0.54,0.0,70.7209
Backward_fall,109,Lying,Standing,False,0.704,0.0,75.1794
Backward_fall,110,Lying,Standing,False,0.844,0.0,72.7049
Backward_fall,111,Lying,Standing,False,0.918,0.0,70.686
Chair_fall,31,Sitting,Lying,False,0.437,1.0,77.5523
Chair_fall,32,Sitting,Lying,False,0.437,1.0,69.4441
Chair_fall,33,Sitting,Lying,False,0.437,1.0,82.0963
Chair_fall,34,Sitting,Lying,False,0.437,1.0,82.3085
Chair_fall,35,Sitting,Lying,False,0.437,1.0,84.0719
Chair_fall,36,Sitting,Lying,False,0.437,1.0,69.8438
Chair_fall,37,Sitting,Lying,False,0.437,1.0,69.9258
Chair_fall,38,Sitting,Lying,False,0.437,1.0,70.8371
Chair_fall,39,Sitting,Lying,False,0.437,1.0,73.7209
Chair_fall,40,Sitting,Lying,False,0.456,0.0,66.8423
Chair_fall,41,Sitting,Lying,False,0.457,1.0,65.6219
Chair_fall,42,,Lying,,0.46,1.0,75.3502
Chair_fall,43,,Lying,,0.461,1.0,90.2202
Chair_fall,44,,Lying,,0.481,0.0,93.5799
Chair_fall,45,,Lying,,0.501,0.0,153.7413
Chair_fall,46,,Lying,,0.514,0.0,84.0866
Chair_fall,47,,Lying,,0.501,0.0,79.8103
Chair_fall,48,,Lying,,0.468,0.0,82.715
Chair_fall,49,,Lying,,0.42,0.0,88.8177
Chair_fall,50,,Lying,,0.366,0.0,99.9591
Chair_fall,51,,Standing,,0.345,0.0,78.6307
Chair_fall,52,,Standing,,0.397,0.0,80.543
Chair_fall,53,,Standing,,0.47,0.0,84.4307
Chair_fall,54,,Standing,,0.561,0.0,80.0374
Chair_fall,55,,Standing,,0.644,0.0,77.2544
Chair_fall,56,,Standing,,0.727,0.0,86.7924
Chair_fall,57,,Standing,,0.785,0.0,90.574
Chair_fall,58,,Standing,,0.835,0.0,102.9922
Chair_fall,59,,Standing,,0.857,0.0,89.4823
Chair_fall,60,,Standing,,0.889,0.0,96.4875
Chair_fall,61,,Standing,,0.915,0.0,107.8568
Chair_fall,62,,Standing,,0.933,0.0,99.3731
Chair_fall,63,,Standing,,0.946,0.0,88.5113
Chair_fall,64,,Standing,,0.952,0.0,84.5186
Chair_fall,65,,Standing,,0.954,0.0,96.0441
Chair_fall,66,,Standing,,0.956,0.0,82.1501
Chair_fall,67,,Standing,,0.956,0.0,79.2164
Chair_fall,68,,Standing,,0.954,0.0,86.7939
Chair_fall,69,,Standing,,0.95,0.0,94.2713
Chair_fall,70,,Standing,,0.956,0.0,103.8115
Chair_fall,71,,Standing,,0.952,0.0,130.1093
Chair_fall,72,,Standing,,0.948,0.0,125.2062
Chair_fall,73,,Standing,,0.948,0.0,133.6286
Chair_fall,74,,Standing,,0.953,0.0,120.0784
Chair_fall,75,,Standing,,0.956,0.0,107.1886
Chair_fall,76,,Standing,,0.958,0.0,110.2188
Chair_fall,77,,Standing,,0.96,0.0,101.3422
Chair_fall,78,Lying,Standing,False,0.96,0.0,130.2001
Chair_fall,79,Lying,Standing,False,0.958,0.0,139.0568
Chair_fall,80,Lying,Standing,False,0.959,0.0,151.7933
Chair_fall,81,Lying,Standing,False,0.961,0.0,120.8221
Chair_fall,82,Lying,Standing,False,0.961,0.0,95.2906
Chair_fall,83,Lying,Standing,False,0.959,0.0,91.0949
Chair_fall,84,Lying,Standing,False,0.956,0.0,91.4215
Chair_fall,85,Lying,Standing,False,0.957,0.0,111.7033
Chair_fall,86,Lying,Standing,False,0.955,0.0,106.1669
Chair_fall,87,Lying,Standing,False,0.955,0.0,81.5973
Chair_fall,88,Lying,Standing,False,0.952,0.0,94.5147
Chair_fall,89,Lying,Standing,False,0.951,0.0,86.4106
Chair_fall,90,Lying,Standing,False,0.943,0.0,84.3218
Chair_fall,91,Lying,Standing,False,0.934,0.0,87.4639
Chair_fall,92,Lying,Standing,False,0.92,0.0,83.0861
Chair_fall,93,Lying,Standing,False,0.908,0.0,80.7034
Chair_fall,94,Lying,Standing,False,0.887,0.0,87.0539
Chair_fall,95,Lying,Standing,False,0.854,0.0,82.5359
Chair_fall,96,Lying,Standing,False,0.805,0.0,85.1526
Chair_fall,97,Lying,Standing,False,0.732,0.0,74.7139
Chair_fall,98,Lying,Standing,False,0.631,0.0,83.4901
Chair_fall,99,Lying,Standing,False,0.547,0.0,84.7777
Chair_fall,100,Lying,Standing,False,0.523,0.0,72.9522
Chair_fall,101,Lying,Standing,False,0.511,0.0,94.4461
Chair_fall,102,Lying,Standing,False,0.498,0.0,90.856
Chair_fall,103,Lying,Standing,False,0.46,0.0,114.7228
Chair_fall,104,Lying,Standing,False,0.456,0.0,84.1541
Chair_fall,105,Lying,Standing,False,0.469,0.0,78.2249
Chair_fall,106,Lying,Standing,False,0.436,0.0,73.793
Chair_fall,107,Lying,Standing,False,0.434,0.0,74.8561
Chair_fall,108,Lying,Standing,False,0.417,0.0,83.1887
Chair_fall,109,Lying,Standing,False,0.371,0.0,77.713
Chair_fall,110,Lying,Standing,False,0.43,0.0,86.5787
Chair_fall,111,Lying,Standing,False,0.481,0.0,84.7487
Chair_fall,112,Lying,Standing,False,0.498,0.0,81.878
Chair_fall,113,Lying,Standing,False,0.518,0.0,80.107
Chair_fall,114,Lying,Standing,False,0.516,0.0,83.0655
Chair_fall,115,Lying,Standing,False,0.488,0.0,78.3166
Chair_fall,116,Lying,Standing,False,0.459,0.0,77.8828
Chair_fall,117,Lying,Standing,False,0.425,0.0,79.0078
Chair_fall,118,Lying,Standing,False,0.39,0.0,72.2664
Chair_fall,119,Lying,Standing,False,0.347,0.0,81.4699
Chair_fall,120,Lying,Unknown,False,0.31,0.0,83.3011
Chair_fall,121,Lying,Unknown,False,0.33,0.0,80.0153
Chair_fall,122,Lying,Unknown,False,0.347,0.0,76.4891
Chair_fall,123,Lying,Unknown,False,0.359,0.0,84.8047
Chair_fall,124,Lying,Unknown,False,0.368,0.0,103.4291
Chair_fall,125,Lying,Unknown,False,0.371,0.0,104.4266
Chair_fall,126,Lying,Unknown,False,0.37,0.0,94.0361
Chair_fall,127,Lying,Unknown,False,0.365,0.0,111.842
Chair_fall,128,Lying,Unknown,False,0.355,0.0,114.443
Chair_fall,129,Lying,Unknown,False,0.341,0.0,98.082
Chair_fall,130,Lying,Unknown,False,0.326,0.0,108.6914
Chair_fall,131,Lying,Sitting,False,0.361,0.0,102.902
Chair_fall,132,Lying,Sitting,False,0.386,0.0,110.0998
Chair_fall,133,Lying,Sitting,False,0.403,0.0,108.2575
Chair_fall,134,Lying,Sitting,False,0.412,0.0,114.6791
Chair_fall,135,Lying,Sitting,False,0.418,0.0,121.8027
Chair_fall,136,Lying,Sitting,False,0.418,0.0,96.5378
Chair_fall,137,Lying,Sitting,False,0.41,0.0,109.5428
Chair_fall,138,Lying,Sitting,False,0.396,0.0,103.8541
Chair_fall,139,Lying,Sitting,False,0.378,0.0,106.299
Chair_fall,140,Lying,Sitting,False,0.363,0.0,105.909
Chair_fall,141,Lying,Sitting,False,0.346,0.0,96.6448
Chair_fall,142,Lying,Unknown,False,0.343,0.0,104.0108
Chair_fall,143,Lying,Unknown,False,0.356,0.0,101.4834
Chair_fall,144,Lying,Unknown,False,0.367,0.0,90.756
Chair_fall,145,Lying,Unknown,False,0.374,0.0,100.9024
Chair_fall,146,Lying,Unknown,False,0.377,0.0,89.7001
Chair_fall,147,Lying,Unknown,False,0.38,0.0,96.0606
Chair_fall,148,Lying,Unknown,False,0.389,0.0,100.5134
Chair_fall,149,Lying,Unknown,False,0.402,0.0,90.4386
Chair_fall,150,Lying,Unknown,False,0.419,0.0,106.7249
Chair_fall,151,Lying,Unknown,False,0.433,0.0,84.565
Chair_fall,152,Lying,Unknown,False,0.437,0.0,94.5469
Chair_fall,153,Lying,Unknown,False,0.432,0.0,89.0172
Chair_fall,154,Lying,Unknown,False,0.426,0.0,92.8873
Chair_fall,155,Lying,Unknown,False,0.417,0.0,87.1248
Chair_fall,156,Lying,Unknown,False,0.403,0.0,100.4899
Chair_fall,157,Lying,Standing,False,0.41,0.0,87.1189
Chair_fall,158,Lying,Standing,False,0.487,0.0,94.0235
Chair_fall,159,Lying,Standing,False,0.544,0.0,88.4757
Chair_fall,160,Lying,Standing,False,0.529,0.0,93.0335
Chair_fall,161,Lying,Standing,False,0.509,0.0,91.0579
Chair_fall,162,Lying,Standing,False,0.47,0.0,84.4369
Chair_fall,163,Lying,Standing,False,0.422,0.0,95.4421
Chair_fall,164,Lying,Standing,False,0.365,0.0,96.3249
Chair_fall,165,Lying,Standing,False,0.295,0.0,85.1723
Chair_fall,166,Lying,Lying,True,0.36,0.0,94.9884
Chair_fall,167,Lying,Lying,True,0.413,0.0,100.757
Chair_fall,168,Lying,Lying,True,0.465,0.0,111.2379
Chair_fall,169,Lying,Lying,True,0.514,0.0,92.0405
Chair_fall,170,Lying,Lying,True,0.541,0.0,87.6552
Chair_fall,171,Lying,Lying,True,0.56,0.0,85.7511
Chair_fall,172,Lying,Lying,True,0.521,0.0,100.1596
Chair_fall,173,Lying,Lying,True,0.507,0.0,87.8515
Chair_fall,174,Lying,Lying,True,0.486,0.0,85.5833
Chair_fall,175,Lying,Lying,True,0.476,0.0,90.3038
Chair_fall,176,Lying,Lying,True,0.468,0.0,88.1114
Chair_fall,177,Lying,Lying,True,0.487,0.0,96.5411
Chair_fall,178,Lying,Lying,True,0.503,0.0,87.6659
Chair_fall,179,Lying,Lying,True,0.515,0.0,101.5741
Chair_fall,180,Lying,Lying,True,0.531,0.0,91.0451
Chair_fall,181,Lying,Lying,True,0.552,0.0,81.2433
Chair_fall,182,Lying,Lying,True,0.578,0.0,95.6955
Chair_fall,183,Lying,Lying,True,0.608,0.0,86.8242
Chair_fall,184,Lying,Lying,True,0.635,0.0,96.9355
Chair_fall,185,Lying,Lying,True,0.658,0.0,108.5372
Chair_fall,186,Lying,Lying,True,0.662,0.0,121.9722
Chair_fall,187,Lying,Lying,True,0.667,0.0,136.51
Chair_fall,188,Lying,Lying,True,0.659,0.0,91.4057
Chair_fall,189,Lying,Lying,True,0.627,0.0,100.233
Chair_fall,190,Lying,Lying,True,0.574,0.0,94.1745
Chair_fall,191,Lying,Lying,True,0.665,0.0,90.1899
Chair_fall,192,Lying,Lying,True,0.723,0.0,98.2423
Chair_fall,193,Lying,Lying,True,0.758,0.0,83.2936
Chair_fall,194,Lying,Lying,True,0.815,0.0,92.83
Chair_fall,195,Lying,Lying,True,0.858,0.0,106.2052
Chair_fall,196,Lying,Lying,True,0.888,0.0,81.8105
Chair_fall,197,Lying,Lying,True,0.904,0.0,89.4899
Chair_fall,198,Lying,Lying,True,0.913,0.0,99.2648
Chair_fall,199,Lying,Lying,True,0.917,0.0,81.961
Chair_fall,200,Lying,Lying,True,0.915,0.0,95.5257
Chair_fall,201,Lying,Lying,True,0.907,0.0,99.6547
Chair_fall,202,Lying,Lying,True,0.89,0.0,88.3592
Chair_fall,203,Lying,Lying,True,0.853,0.0,88.5878
Chair_fall,204,Lying,Lying,True,0.79,0.0,99.5046
Chair_fall,205,Lying,Lying,True,0.711,0.0,84.5119
Chair_fall,206,Lying,Lying,True,0.591,0.0,86.3226
Chair_fall,207,Lying,Lying,True,0.511,0.0,90.0386
Chair_fall,208,Lying,Lying,True,0.46,0.0,79.1255
Chair_fall,209,Lying,Unknown,False,0.465,0.0,130.1848
Chair_fall,210,Lying,Unknown,False,0.478,0.0,91.3019
Chair_fall,211,Lying,Unknown,False,0.496,0.0,95.0603
Chair_fall,212,Lying,Unknown,False,0.513,0.0,88.7012
Chair_fall,213,Lying,Unknown,False,0.508,0.0,86.703
Chair_fall,214,Lying,Unknown,False,0.492,0.0,93.3461
Chair_fall,215,Lying,Unknown,False,0.467,0.0,85.8789
Chair_fall,216,Lying,Unknown,False,0.446,0.0,87.8186
Chair_fall,217,Lying,Unknown,False,0.419,0.0,90.9011
Chair_fall,218,Lying,Unknown,False,0.389,0.0,89.773
Chair_fall,219,Lying,Unknown,False,0.352,0.0,85.291
Chair_fall,220,Lying,Unknown,False,0.317,0.0,100.3537
Chair_fall,221,Lying,Sitting,False,0.338,0.0,87.6664
Chair_fall,222,Lying,Sitting,False,0.363,0.0,79.6946
Chair_fall,223,Lying,Sitting,False,0.375,0.0,87.874
Chair_fall,224,Lying,Sitting,False,0.387,0.0,82.658
Chair_fall,225,Lying,Sitting,False,0.385,0.0,91.7544
Chair_fall,226,Lying,Sitting,False,0.365,0.0,88.1639
Chair_fall,227,Lying,Sitting,False,0.355,0.0,82.1057
Chair_fall,228,Lying,Sitting,False,0.342,0.0,80.6229
Chair_fall,229,Lying,Sitting,False,0.345,0.0,100.4841
Chair_fall,230,Lying,Sitting,False,0.378,0.0,89.0512
Chair_fall,231,Lying,Sitting,False,0.433,0.0,99.8629
Chair_fall,232,Lying,Sitting,False,0.48,0.0,95.2996
Chair_fall,233,Lying,Sitting,False,0.52,0.0,87.4871
Chair_fall,234,Lying,Sitting,False,0.542,0.0,93.9812
Chair_fall,235,Lying,Sitting,False,0.561,0.0,83.3512
Chair_fall,236,Lying,Sitting,False,0.575,0.0,82.2107
Chair_fall,237,Lying,Sitting,False,0.582,0.0,81.3912
Chair_fall,238,Lying,Sitting,False,0.59,0.0,73.6554
Chair_fall,239,Lying,Sitting,False,0.613,0.0,75.2801
Chair_fall,240,Lying,Sitting,False,0.634,0.0,70.8635
Chair_fall,241,Lying,Sitting,False,0.655,0.0,68.8531
Chair_fall,242,Lying,Sitting,False,0.673,0.0,65.2237
Chair_fall,243,Lying,Sitting,False,0.691,0.0,63.1246
Chair_fall,244,Lying,Sitting,False,0.707,0.0,64.6435
Chair_fall,245,Lying,Sitting,False,0.723,0.0,60.389
Chair_fall,246,Lying,Sitting,False,0.739,0.0,69.8398
Chair_fall,247,Lying,Sitting,False,0.754,0.0,65.1757
Chair_fall,248,Lying,Sitting,False,0.767,0.0,60.1735
Chair_fall,249,Lying,Sitting,False,0.78,0.0,60.2908
Chair_fall,250,Lying,Sitting,False,0.792,0.0,60.9005
Fall_and_lie,31,Standing,Lying,False,0.742,0.0,59.8907
Fall_and_lie,32,Standing,Lying,False,0.735,0.0,60.2611
Fall_and_lie,33,Standing,Lying,False,0.664,0.0,65.7268
Fall_and_lie,34,Standing,Lying,False,0.647,0.0,80.1796
Fall_and_lie,35,Standing,Lying,False,0.596,0.0,92.5773
Fall_and_lie,36,Standing,Unknown,False,0.384,0.0,85.9559
Fall_and_lie,37,Standing,Unknown,False,0.399,0.0,107.4245
Fall_and_lie,38,Standing,Unknown,False,0.395,0.0,93.5371
Fall_and_lie,39,Standing,Unknown,False,0.391,0.0,102.2165
Fall_and_lie,40,Standing,Unknown,False,0.388,0.0,95.3966
Fall_and_lie,41,Standing,Unknown,False,0.384,0.0,111.6513
Fall_and_lie,42,,Unknown,,0.38,0.0,93.0138
Fall_and_lie,43,,Unknown,,0.376,0.0,91.78
Fall_and_lie,44,,Unknown,,0.372,0.0,113.4788
Fall_and_lie,45,,Unknown,,0.368,0.0,100.1687
Fall_and_lie,46,,Unknown,,0.365,0.0,96.5423
Fall_and_lie,47,,Unknown,,0.363,0.0,84.8638
Fall_and_lie,48,,Unknown,,0.361,0.0,93.4633
Fall_and_lie,49,,Unknown,,0.361,0.0,92.4165
Fall_and_lie,50,,Unknown,,0.358,0.0,101.7235
Fall_and_lie,51,,Unknown,,0.347,0.0,94.7463
Fall_and_lie,52,,Unknown,,0.329,0.0,90.3654
Fall_and_lie,53,,Unknown,,0.299,0.0,108.5059
Fall_and_lie,54,,Sitting,,0.315,0.0,97.9836
Fall_and_lie,55,,Unknown,,0.269,0.0,96.8693
Fall_and_lie,56,,Lying,,0.325,0.0,104.3607
Fall_and_lie,57,,Lying,,0.34,0.0,106.2162
Fall_and_lie,58,,Lying,,0.393,0.0,85.5374
Fall_and_lie,59,,Lying,,0.536,0.0,110.3985
Fall_and_lie,60,,Lying,,0.738,1.0,112.0977
Fall_and_lie,61,,Lying,,0.845,0.0,96.786
Fall_and_lie,62,,Lying,,0.898,0.0,85.3477
Fall_and_lie,63,,Lying,,0.928,0.0,79.6679
Fall_and_lie,64,,Lying,,0.944,0.0,82.6853
Fall_and_lie,65,,Lying,,0.954,0.0,85.1228
Fall_and_lie,66,,Lying,,0.957,0.0,87.9398
Fall_and_lie,67,,Lying,,0.957,0.0,73.7663
Fall_and_lie,68,,Lying,,0.952,0.0,72.3317
Fall_and_lie,69,,Lying,,0.944,0.0,76.5404
Fall_and_lie,70,,Lying,,0.932,0.0,71.4394
Fall_and_lie,71,,Lying,,0.923,0.0,72.0863
Fall_and_lie,72,,Lying,,0.915,0.0,72.0233
Fall_and_lie,73,,Lying,,0.907,0.0,76.8979
Fall_and_lie,74,,Lying,,0.9,0.0,92.4954
Fall_and_lie,75,,Lying,,0.891,0.0,94.2615
Fall_and_lie,76,,Lying,,0.882,0.0,89.398
Fall_and_lie,77,,Lying,,0.876,0.0,84.705
Fall_and_lie,78,Lying,Lying,True,0.868,0.0,128.886
Fall_and_lie,79,Lying,Lying,True,0.863,0.0,142.2836
Fall_and_lie,80,Lying,Lying,True,0.856,0.0,115.6734
Fall_and_lie,81,Lying,Lying,True,0.856,0.0,97.2982
Fall_and_lie,82,Lying,Lying,True,0.858,0.0,85.8526
Fall_and_lie,83,Lying,Lying,True,0.857,0.0,89.5497
Fall_and_lie,84,Lying,Lying,True,0.855,0.0,104.9023
Fall_and_lie,85,Lying,Lying,True,0.851,0.0,88.0062
Fall_and_lie,86,Lying,Lying,True,0.846,0.0,78.6161
Fall_and_lie,87,Lying,Lying,True,0.842,0.0,78.5019
Fall_and_lie,88,Lying,Lying,True,0.853,1.0,82.8663
Fall_and_lie,89,Lying,Lying,True,0.857,0.0,78.0853
Fall_and_lie,90,Lying,Lying,True,0.854,0.0,81.6959
Fall_and_lie,91,Lying,Lying,True,0.865,0.0,84.8738
Fall_and_lie,92,Lying,Lying,True,0.867,0.0,80.4978
Fall_and_lie,93,Lying,Lying,True,0.868,0.0,83.568
Fall_and_lie,94,Lying,Lying,True,0.873,0.0,84.5697
Fall_and_lie,95,Lying,Lying,True,0.879,0.0,79.2289
Fall_and_lie,96,Lying,Lying,True,0.889,0.0,75.8381
Fall_and_lie,97,Lying,Lying,True,0.9,0.0,68.6387
Fall_and_lie,98,Lying,Lying,True,0.913,0.0,65.9849
Fall_and_lie,99,Lying,Lying,True,0.939,1.0,71.2952
Fall_and_lie,100,Lying,Lying,True,0.953,1.0,63.8236
Fall_and_lie,101,Lying,Lying,True,0.965,1.0,63.6519
Fall_and_lie,102,Lying,Lying,True,0.971,1.0,71.7623
Fall_and_lie,103,Lying,Lying,True,0.976,1.0,64.7551
Fall_and_lie,104,Lying,Lying,True,0.978,1.0,60.991
Fall_and_lie,105,Lying,Lying,True,0.98,1.0,76.3155
Fall_and_lie,106,Lying,Lying,True,0.982,1.0,65.3296
Fall_and_lie,107,Lying,Lying,True,0.983,1.0,63.6794
Fall_and_lie,108,Lying,Lying,True,0.983,1.0,62.1674
Fall_and_lie,109,Lying,Lying,True,0.983,1.0,58.7031
Fall_and_lie,110,Lying,Lying,True,0.983,1.0,61.5804
Fall_and_lie,111,Lying,Lying,True,0.982,1.0,65.775
Fall_and_lie,112,Lying,Lying,True,0.982,1.0,69.4436
Fall_and_lie,113,Lying,Lying,True,0.981,1.0,64.8701
Fall_and_lie,114,Lying,Lying,True,0.979,1.0,63.5149
Fall_and_lie,115,Lying,Lying,True,0.978,1.0,63.0015
Fall_and_lie,116,Lying,Lying,True,0.976,1.0,60.0495
Fall_and_lie,117,Lying,Lying,True,0.974,1.0,61.9976
Fall_and_lie,118,Lying,Lying,True,0.972,1.0,61.2961
Fall_and_lie,119,Lying,Lying,True,0.969,1.0,62.705
Fall_and_lie,120,Lying,Lying,True,0.967,1.0,59.0799
Fall_and_lie,121,Lying,Lying,True,0.963,1.0,59.6406
Fall_and_lie,122,Lying,Lying,True,0.956,1.0,59.1225
Fall_and_lie,123,Lying,Lying,True,0.947,1.0,58.5538
Fall_and_lie,124,Lying,Lying,True,0.929,1.0,57.3367
Fall_and_lie,125,Lying,Lying,True,0.907,1.0,56.4886
Fall_and_lie,126,Lying,Lying,True,0.888,1.0,57.7748
Fall_and_lie,127,Lying,Lying,True,0.682,1.0,57.8347
Fall_and_lie,128,Lying,Lying,True,0.437,1.0,59.3663
Fall_and_lie,129,Lying,Lying,True,0.437,1.0,65.0909
Fall_and_lie,130,Lying,Lying,True,0.437,1.0,66.225
Fall_and_lie,131,Lying,Lying,True,0.437,1.0,62.0505
Fall_and_lie,132,Lying,Lying,True,0.437,1.0,61.7949
Fall_and_lie,133,Lying,Lying,True,0.437,1.0,59.8795
Fall_and_lie,134,Lying,Lying,True,0.437,1.0,60.283
Fall_and_lie,135,Lying,Lying,True,0.437,1.0,65.6845
Fall_and_lie,136,Lying,Lying,True,0.437,1.0,58.8617
Fall_and_lie,137,Lying,Lying,True,0.437,1.0,56.9105
Fall_and_lie,138,Lying,Lying,True,0.437,1.0,58.5824
Fall_and_lie,139,Lying,Lying,True,0.449,0.0,67.3697
Fall_and_lie,140,Lying,Lying,True,0.465,0.0,61.573
Fall_and_lie,141,Lying,Lying,True,0.456,0.0,59.1991
Fall_and_lie,142,Lying,Lying,True,0.451,0.0,59.2535
Fall_and_lie,143,Lying,Lying,True,0.436,0.0,57.578
Fall_and_lie,144,Lying,Lying,True,0.411,0.0,58.069
Fall_and_lie,145,Lying,Lying,True,0.356,0.0,58.1933
Fall_and_lie,146,Lying,Sitting,False,0.374,0.0,62.2699
Fall_and_lie,147,Lying,Sitting,False,0.483,0.0,63.428
Fall_and_lie,148,Lying,Sitting,False,0.565,0.0,58.042
Fall_and_lie,149,Lying,Sitting,False,0.623,0.0,58.9251
Fall_and_lie,150,Lying,Sitting,False,0.672,0.0,58.6622
Fall_and_lie,151,Lying,Sitting,False,0.693,0.0,58.5225
Fall_and_lie,152,Lying,Sitting,False,0.699,0.0,57.8404
Fall_and_lie,153,Lying,Sitting,False,0.688,0.0,55.8574
Fall_and_lie,154,Lying,Sitting,False,0.683,0.0,55.8802
Fall_and_lie,155,Lying,Sitting,False,0.681,0.0,58.293
Fall_and_lie,156,Lying,Sitting,False,0.666,0.0,58.0033
Fall_and_lie,157,Lying,Sitting,False,0.648,0.0,62.8786
Fall_and_lie,158,Lying,Sitting,False,0.617,0.0,58.7696
Fall_and_lie,159,Lying,Sitting,False,0.584,0.0,59.3197
Fall_and_lie,160,Lying,Sitting,False,0.566,0.0,57.9216
Fall_and_lie,161,Lying,Sitting,False,0.542,0.0,57.373
Fall_and_lie,162,Lying,Lying,True,0.469,0.0,56.6334
Fall_and_lie,163,Lying,Lying,True,0.534,0.0,58.4754
Fall_and_lie,164,Lying,Lying,True,0.599,0.0,58.1412
